url_length,domain_length,path_length,num_dots,num_hyphens,num_underscores,num_slashes,num_query_marks,num_ampersands,num_equals,has_at_symbol,has_ip_address,uses_https,num_subdomains,has_suspicious_tld,num_digits,num_digits_domain,num_special_chars,has_port,url_entropy,domain_entropy,num_suspicious_keywords,is_shortened,path_double_slash,has_redirect,domain_has_numbers,query_length,num_query_params,has_fragment,url_depth,has_deceptive_https,label
43,11,18,1,2,0,2,1,0,1,0,0,1,0,0,1,0,5,0,2.9447,2.8501,0,0,0,0,1,14,3,0,3,0,0
90,17,17,2,3,0,3,0,1,2,0,0,0,3,1,6,4,9,0,3.63,3.6802,0,0,0,0,1,29,1,0,5,0,1
33,12,5,4,4,2,4,1,1,2,0,0,0,3,1,2,2,3,0,3.6326,4.057,2,0,0,0,1,30,2,0,2,0,1
61,27,42,3,2,2,3,1,0,4,1,0,1,0,1,7,4,6,0,4.6259,2.7099,0,0,0,0,1,30,3,0,5,1,1
63,16,56,5,0,1,4,2,2,1,0,0,0,4,1,7,2,9,0,4.3083,4.5605,2,0,0,0,1,22,5,0,2,0,1
58,14,42,4,0,1,4,2,3,4,0,0,0,1,0,14,2,8,1,4.2466,3.86,2,0,0,1,1,58,4,1,2,0,1
45,14,8,1,1,1,4,0,0,0,0,0,1,1,0,0,0,6,0,2.698,3.291,0,0,0,0,0,11,1,0,1,0,0
35,9,14,2,0,0,2,1,0,1,0,0,1,1,0,4,0,7,0,3.4586,1.9691,0,0,0,0,0,10,1,0,2,0,0
53,13,17,2,0,1,5,0,0,0,0,0,1,1,0,4,0,1,0,3.2119,2.4948,0,0,0,0,0,21,0,1,3,0,0
30,8,19,2,0,0,5,0,2,1,0,0,0,1,0,3,4,6,0,5.0332,2.9408,1,0,0,0,0,53,2,1,3,1,1
86,19,39,5,1,0,4,1,1,4,1,0,0,4,1,7,3,8,0,3.6747,4.6693,3,0,0,0,0,24,3,0,6,0,1
71,32,48,2,1,0,4,2,2,1,0,0,0,1,1,13,1,12,1,3.8655,2.6626,2,0,0,0,1,34,3,0,2,0,1
36,13,3,2,1,1,4,0,1,3,0,0,1,0,0,3,0,1,0,3.3567,2.6857,0,0,1,0,1,8,2,0,2,0,0
60,15,35,4,4,2,6,0,0,1,0,0,0,3,1,11,1,7,0,4.7513,3.4623,1,0,0,0,1,29,2,0,4,0,1
34,11,11,1,0,0,5,1,0,1,0,0,1,0,0,4,1,6,0,4.0464,2.4417,0,0,0,0,0,0,0,0,3,0,0
46,21,9,3,1,1,5,0,3,4,0,0,0,3,1,5,0,17,0,4.1929,2.8844,0,1,0,0,1,50,1,0,4,0,1
74,17,5,2,0,0,3,1,1,0,1,0,0,0,0,0,0,5,0,4.2779,3.6036,1,0,0,0,0,28,0,0,2,1,1
55,26,34,5,3,1,3,1,3,1,0,0,1,4,0,9,1,5,0,4.6106,4.3437,2,0,1,0,0,17,4,0,6,0,1
41,33,5,4,0,1,4,1,0,3,0,0,0,2,0,11,4,12,0,3.286,3.8382,1,0,0,0,0,40,4,0,6,0,1
72,24,15,2,1,2,3,1,2,2,0,0,0,2,0,3,1,3,0,3.345,3.815,0,0,0,0,1,2,1,0,2,1,1
15,10,3,1,0,0,4,1,0,1,0,0,0,0,0,0,0,5,0,3.5962,2.5526,1,0,0,0,0,4,1,0,2,0,0
38,15,19,1,0,0,3,0,0,1,0,0,1,1,1,0,0,2,0,3.734,3.104,0,0,0,0,0,0,3,0,1,0,0
41,14,7,2,0,0,5,0,2,0,0,0,1,1,0,2,2,0,0,3.3354,2.6024,0,0,0,0,0,16,2,0,1,0,0
31,15,15,2,0,0,4,1,1,1,0,0,1,0,0,2,0,3,0,3.7407,3.1157,0,0,0,0,0,5,1,0,1,0,0
51,15,16,3,2,0,2,1,0,2,0,0,1,0,0,2,1,2,0,4.1002,2.7627,0,0,0,0,0,1,1,0,3,0,0
62,18,26,5,1,1,5,0,4,2,1,1,0,4,1,14,2,1,0,4.5743,3.5659,1,1,0,0,1,40,4,1,6,0,1
96,23,45,3,2,1,7,2,2,0,0,1,1,2,1,7,0,1,1,4.2495,3.7455,2,1,0,0,1,25,2,1,2,0,1
74,9,36,2,3,0,4,1,2,2,0,0,0,1,1,4,0,9,1,4.5968,3.3133,2,0,0,1,0,29,5,0,3,0,1
86,14,24,3,1,0,4,0,1,0,0,0,0,1,1,4,1,3,0,4.2778,3.0838,0,0,1,1,1,7,3,0,4,1,1
38,8,29,2,0,0,2,0,0,2,0,0,1,1,0,0,0,4,0,3.023,3.2715,1,0,0,0,0,7,0,0,2,0,0
56,13,25,1,1,1,2,1,0,1,0,0,0,0,0,2,0,1,0,3.7001,2.188,0,0,0,0,0,24,0,0,4,0,0
65,24,44,4,1,0,4,1,0,1,0,0,1,1,1,5,0,6,1,4.1871,3.647,2,0,0,1,1,0,1,0,5,0,1
76,14,33,3,2,0,5,2,1,3,0,0,1,3,1,6,3,12,1,4.9341,4.1381,2,0,0,1,1,44,3,0,3,0,1
58,22,5,3,0,2,6,1,3,2,0,0,0,3,0,5,1,5,0,4.2324,3.8664,2,0,0,0,1,26,2,0,4,0,1
36,19,18,1,0,0,3,0,0,0,0,0,1,2,0,0,0,2,0,3.6028,2.6519,1,0,0,0,0,19,2,0,1,0,0
91,30,34,3,2,0,5,1,1,1,0,1,1,4,1,9,3,11,0,4.3999,2.7491,1,0,1,0,1,25,0,0,4,1,1
21,8,22,1,0,0,3,0,0,3,0,0,1,0,0,5,0,2,0,2.9571,3.1722,0,0,0,0,0,0,1,0,2,0,0
39,18,6,3,0,0,2,1,0,0,0,0,1,0,0,0,0,8,0,4.5513,2.2257,0,0,0,0,1,11,0,0,4,0,0
70,26,35,3,0,0,5,1,0,0,0,0,1,0,1,5,3,11,0,3.5527,4.3247,1,0,0,0,1,0,2,0,3,0,1
38,10,17,2,0,0,4,1,1,1,0,0,1,0,0,1,0,4,0,3.4605,2.6478,0,0,0,0,0,1,0,0,1,0,0
30,17,16,1,2,0,5,0,2,1,0,0,1,1,0,5,0,6,0,3.5311,2.8558,0,0,0,0,0,0,0,0,3,0,0
95,24,7,2,1,1,5,0,1,0,0,1,0,2,0,5,0,8,0,3.874,3.7017,3,0,0,1,0,26,3,0,4,0,1
38,16,3,2,1,0,2,1,0,0,0,0,1,0,0,1,0,4,0,4.1363,1.8268,0,0,0,0,0,6,0,0,2,0,0
45,9,12,1,0,0,3,0,0,0,0,0,1,1,0,3,0,2,0,3.566,2.2227,0,0,0,0,0,0,3,0,2,0,0
29,10,10,2,1,1,2,1,0,1,0,0,1,1,0,1,0,3,0,3.9837,2.7683,0,0,0,0,1,0,1,0,1,0,0
68,18,27,1,1,0,2,0,0,0,0,0,0,0,0,4,0,4,0,3.4012,2.6985,0,0,0,0,0,7,1,0,3,0,0
23,12,9,2,1,0,3,1,0,0,0,0,1,1,0,4,0,4,0,4.1475,2.9198,0,0,0,0,0,0,1,0,2,0,0
45,20,5,3,0,0,3,0,2,1,0,0,1,0,0,1,0,2,0,3.1259,3.0428,0,0,0,0,0,0,0,0,3,0,0
73,14,6,4,1,1,4,2,0,0,0,1,0,1,1,6,2,6,0,3.7405,2.607,2,0,1,0,0,27,3,0,3,0,1
40,14,10,2,0,0,4,0,0,2,0,0,1,1,1,3,0,0,0,4.0049,3.2283,0,0,0,0,0,4,2,0,2,0,0
109,21,23,5,2,1,6,1,0,2,0,1,1,0,1,2,3,9,0,4.3267,3.44,2,0,0,0,1,25,3,0,5,0,1
36,17,7,3,0,0,3,0,0,1,0,0,1,1,0,3,2,3,0,3.4818,2.43,0,0,0,0,1,2,1,0,4,0,0
42,12,9,2,1,0,2,0,1,2,0,0,1,1,1,4,0,2,0,4.1859,3.6426,0,0,0,0,0,47,0,0,4,0,0
32,28,25,5,2,0,5,0,1,1,1,0,0,1,1,8,0,12,1,4.6604,3.6982,1,0,0,0,1,5,3,1,4,0,1
37,11,0,2,0,0,3,0,2,2,0,0,1,0,0,3,0,2,0,4.4699,3.2133,0,0,0,0,0,0,1,0,2,0,0
62,11,8,2,0,0,3,0,0,1,0,0,1,0,0,4,0,4,0,2.9727,2.3963,1,0,0,0,0,4,0,0,2,0,0
26,10,29,2,0,0,4,0,1,0,0,0,1,1,0,2,0,1,0,3.4442,2.7903,0,0,0,0,1,17,2,1,2,0,0
52,15,28,1,1,0,5,0,0,3,0,0,1,0,0,2,1,5,0,4.1111,2.1433,0,0,0,0,1,23,0,0,1,0,0
96,21,5,2,1,0,5,1,1,1,0,0,1,1,1,1,0,8,0,4.1897,3.7411,0,0,0,1,0,45,2,1,5,0,1
91,21,54,3,0,1,3,1,4,2,0,1,1,0,1,5,0,3,0,4.5094,2.7144,2,0,0,0,1,44,5,0,4,0,1
40,12,34,2,1,1,2,0,0,2,0,0,1,0,0,1,2,0,0,3.9848,2.856,1,0,0,0,0,1,3,0,2,0,0
63,15,0,2,1,1,2,0,0,3,0,0,1,0,0,6,2,6,0,3.4971,2.536,1,0,0,0,0,0,0,0,2,0,0
81,23,20,3,4,2,5,2,0,3,0,1,0,2,0,6,1,5,0,3.8152,4.1443,0,1,1,0,1,31,2,1,5,0,1
38,22,29,3,2,0,5,0,1,1,1,0,0,1,0,11,2,14,0,4.1768,3.4365,0,0,1,0,1,18,0,0,5,0,1
97,16,7,5,0,0,6,0,0,1,0,0,1,3,1,5,0,8,0,4.8359,2.3217,0,0,1,0,0,46,2,0,5,0,1
62,8,50,5,4,0,4,0,2,2,0,1,1,2,0,12,2,9,0,5.2605,3.1926,0,1,0,0,0,14,3,0,4,0,1
116,18,52,5,2,1,6,1,1,3,1,1,1,3,0,4,1,12,1,4.8913,3.7977,0,0,0,0,1,0,2,0,4,0,1
107,14,42,4,0,0,5,0,1,2,1,0,0,4,1,7,1,4,0,3.9977,3.9089,2,0,1,0,1,9,0,1,3,0,1
40,33,35,2,4,1,6,1,3,2,0,0,0,2,1,1,4,5,0,3.2843,3.8243,1,1,0,1,1,50,4,1,3,1,1
91,22,19,5,0,0,6,2,4,1,0,0,1,0,0,11,1,8,0,4.3839,2.705,0,0,0,0,1,30,1,0,4,0,1
60,8,40,4,2,2,3,2,2,2,0,0,0,2,0,6,2,5,0,3.9052,3.51,2,0,0,0,0,63,4,0,4,0,1
47,16,12,3,1,0,4,0,1,3,0,0,1,1,0,4,1,1,0,3.6342,3.8894,0,0,0,0,0,0,0,0,1,0,0
29,13,4,2,0,1,4,0,0,0,0,0,1,1,0,3,1,2,0,3.9121,2.8507,0,0,0,0,0,0,0,0,1,0,0
84,11,40,3,3,0,4,0,3,2,0,0,0,2,0,5,3,11,0,4.1828,3.0019,2,0,1,0,1,27,1,0,3,0,1
15,16,10,1,0,1,3,0,0,3,0,0,1,0,0,1,0,3,0,3.7762,3.0769,0,0,0,0,0,8,2,0,4,0,0
19,5,21,1,1,0,2,0,1,2,0,0,1,1,0,4,1,3,0,3.9022,2.5957,1,0,0,0,0,7,0,0,3,0,0
72,9,11,1,1,1,3,0,0,0,0,0,1,1,0,4,0,3,0,3.3018,3.0933,0,0,0,0,1,7,2,0,1,0,0
46,15,15,1,0,0,2,0,2,0,0,0,1,0,0,1,0,5,0,3.2861,2.3696,0,0,0,0,0,21,1,0,2,0,0
45,21,12,4,1,1,5,1,0,1,0,0,1,0,1,7,3,2,0,3.3034,2.9521,1,0,0,0,1,18,3,0,3,0,1
120,9,5,3,1,2,3,1,1,0,0,1,1,4,1,5,3,13,0,3.1573,3.0848,1,0,0,1,1,19,2,0,2,0,1
46,11,8,1,2,0,5,1,0,0,0,0,0,1,0,3,0,6,0,3.3987,3.1477,0,0,0,0,0,1,3,0,2,0,0
76,17,24,2,2,1,6,0,2,1,0,0,0,2,1,11,2,8,1,3.5776,3.3395,2,0,0,0,0,9,0,0,3,0,1
57,24,34,3,1,2,7,1,3,2,0,0,1,2,0,2,1,6,0,3.8591,2.7425,1,1,0,0,1,17,3,1,4,0,1
54,15,37,4,1,0,5,2,0,1,0,0,0,2,1,7,1,5,0,4.6532,2.8857,2,1,0,0,1,20,3,1,3,1,1
38,17,6,1,1,0,3,0,0,0,0,0,1,0,0,0,1,4,0,3.0888,2.3307,0,0,0,0,0,0,1,1,1,0,0
46,19,31,5,0,0,3,0,0,1,0,1,0,2,1,10,1,5,0,4.6221,3.0002,0,0,0,0,0,50,2,1,6,0,1
62,12,15,2,0,0,3,0,3,0,0,0,1,0,0,5,2,7,0,3.7541,2.6639,0,0,0,0,0,7,0,0,4,0,0
55,11,24,3,1,0,2,1,0,0,0,1,1,0,0,4,0,1,0,3.3174,2.6386,1,0,0,0,0,0,0,0,1,0,0
94,11,10,3,4,0,4,2,1,3,0,0,1,1,0,2,2,5,0,4.6563,3.0482,3,0,0,0,1,5,5,0,2,0,1
51,13,11,2,1,0,3,0,0,0,0,0,1,0,0,1,0,2,0,3.1132,3.3486,0,0,0,0,1,0,2,0,2,0,0
57,22,45,5,1,2,6,2,2,4,0,0,0,1,0,9,2,8,1,3.7416,3.1547,1,0,0,0,1,20,4,0,5,0,1
71,18,21,4,0,0,3,0,0,0,0,0,0,2,1,14,4,5,1,5.236,3.785,2,0,1,0,0,15,0,0,3,0,1
37,15,27,1,0,0,4,0,1,2,0,0,1,0,0,3,2,3,0,3.0206,2.791,0,0,0,0,0,3,1,0,4,0,0
83,13,32,4,1,1,7,2,2,3,1,0,1,3,1,7,4,13,0,4.3003,3.7086,1,0,0,0,0,48,2,1,3,0,1
42,21,49,4,4,2,6,1,4,4,0,0,0,1,1,11,3,5,1,4.9254,3.3108,0,0,0,1,1,9,0,0,4,0,1
65,12,18,3,1,0,2,0,0,0,0,0,1,0,0,2,1,3,0,3.9937,2.7356,0,0,0,0,0,0,3,0,1,0,0
50,10,22,2,1,0,3,1,0,1,0,0,1,1,0,3,0,5,0,3.7195,3.1224,0,0,0,0,0,15,0,0,2,0,0
55,6,15,3,1,0,3,0,0,0,1,0,1,0,0,3,1,3,0,3.8081,2.4416,1,0,0,0,0,27,0,0,2,0,0
94,18,5,4,3,1,4,1,1,3,0,0,0,0,0,0,2,1,0,4.5295,3.0125,2,1,0,0,0,25,3,0,4,0,1
46,6,16,2,0,1,3,0,0,3,0,0,1,0,0,4,0,1,0,4.4863,2.2913,0,0,0,0,0,20,1,0,2,0,0
74,25,19,2,4,2,4,0,2,0,1,0,1,3,1,13,1,2,0,4.5104,2.8343,2,1,1,0,1,7,2,0,3,1,1
40,14,4,2,0,0,3,0,2,0,0,0,0,1,0,0,0,2,0,3.9173,2.8768,0,0,0,0,0,11,0,0,1,0,0
26,8,17,1,1,0,3,1,0,0,0,0,1,1,0,3,0,0,0,3.9023,2.34,0,0,0,0,0,7,0,0,2,0,0
77,12,56,5,3,1,5,1,1,1,0,0,1,3,0,13,3,14,0,3.893,3.0528,0,0,0,1,1,39,3,0,3,0,1
36,20,45,5,1,0,6,0,4,1,0,0,0,2,0,5,0,10,0,4.4562,4.7712,1,0,1,0,1,7,4,1,2,0,1
72,8,16,1,0,0,2,1,1,2,0,0,0,1,0,1,1,1,0,3.1463,2.6626,0,0,0,0,0,10,0,0,1,0,0
38,7,18,1,1,0,2,0,0,3,0,0,1,1,0,1,1,7,0,4.314,2.9008,0,0,0,0,0,17,1,0,1,0,0
90,30,5,4,1,0,3,1,3,0,0,0,0,4,0,15,3,9,1,3.925,3.2872,2,1,0,0,1,27,1,0,2,0,1
91,22,30,5,1,0,3,2,2,0,0,0,1,3,1,18,0,5,0,3.7867,2.552,2,0,0,0,1,0,2,0,5,0,1
54,15,41,4,1,0,7,1,3,1,0,1,0,2,0,12,3,1,1,4.0723,3.6271,3,1,0,0,1,22,5,1,4,0,1
42,6,11,1,2,0,2,0,0,1,0,0,1,0,0,3,0,3,0,4.5472,3.0483,0,0,0,0,0,0,0,0,3,0,0
39,15,17,2,1,1,5,1,0,1,0,0,1,0,0,0,0,1,0,3.296,2.9394,0,0,0,0,0,8,2,0,2,0,0
60,23,23,3,3,1,5,1,3,2,0,0,0,0,0,11,4,9,0,4.7637,4.3991,3,0,0,1,0,22,1,0,5,0,1
34,13,21,2,0,0,3,1,0,1,0,0,1,0,0,2,2,2,0,3.6761,2.5722,0,0,0,0,0,8,2,0,2,0,0
66,13,52,5,1,0,3,1,0,0,0,0,0,4,1,7,3,10,0,4.0496,3.4404,3,0,1,0,1,11,2,1,5,0,1
38,11,4,2,0,0,4,0,0,1,0,0,1,1,0,4,2,0,0,3.1064,2.8582,0,0,0,0,0,0,0,0,4,0,0
33,4,13,2,1,0,3,1,0,1,0,0,0,0,0,1,0,5,0,2.6599,2.5217,0,0,0,0,0,17,1,0,2,0,0
30,23,24,5,1,0,5,2,1,3,1,0,1,0,1,6,0,11,0,4.3106,4.0398,1,0,1,0,0,12,2,1,6,0,1
95,8,18,2,2,1,6,1,4,0,0,0,0,2,0,3,0,7,0,3.6221,3.5252,2,0,0,0,1,55,5,0,2,0,1
98,20,57,4,1,0,6,0,0,2,0,0,1,0,1,5,0,15,0,4.7734,3.5886,0,0,0,0,1,45,1,0,4,0,1
60,8,19,2,2,0,2,1,0,3,0,0,1,0,0,1,1,1,0,3.7714,3.2171,0,0,0,0,0,11,0,0,1,0,0
79,19,38,4,2,0,3,2,4,0,0,1,0,0,1,13,1,9,0,4.7195,3.8697,2,0,0,1,1,61,2,0,5,1,1
86,14,18,2,0,0,5,0,2,1,0,0,1,1,0,0,0,5,0,3.5344,2.4515,1,0,0,0,0,14,0,0,2,0,0
72,17,24,3,0,0,7,2,0,4,0,1,0,1,1,6,3,5,0,4.8503,3.6574,1,0,0,0,0,54,5,0,4,0,1
88,23,15,4,1,0,6,0,2,3,0,0,0,2,1,9,2,1,0,4.7132,3.5611,1,0,1,0,1,33,3,0,3,0,1
39,18,14,2,0,0,3,1,0,0,0,0,1,0,0,3,0,3,0,3.3406,2.5217,0,0,1,0,0,5,3,0,4,0,0
35,16,7,1,0,0,4,1,1,3,0,0,1,1,0,5,0,4,0,3.0629,3.1459,1,0,0,0,1,15,1,0,2,0,0
81,44,30,4,1,2,4,1,0,4,0,0,0,2,1,0,1,4,0,2.9042,4.0051,0,1,0,0,0,38,1,0,4,0,1
85,19,51,3,2,2,3,1,4,1,0,1,0,2,1,3,3,5,0,3.6391,3.5641,0,0,0,0,0,3,0,0,3,1,1
24,9,5,1,0,0,5,0,0,0,0,0,1,0,0,5,1,3,0,2.1079,3.4409,0,0,0,0,0,17,3,0,1,0,0
30,20,43,3,2,0,4,1,1,1,1,0,0,3,0,1,1,3,1,4.4392,3.2429,1,0,1,0,0,18,3,0,3,0,1
47,14,8,3,0,0,2,1,2,0,0,0,0,0,1,1,0,6,0,3.6215,1.792,0,0,0,0,0,5,0,0,3,0,0
55,10,15,1,0,1,2,0,0,2,0,0,1,0,0,0,1,8,0,3.6933,2.3218,0,0,0,0,0,14,2,1,1,0,0
72,17,39,4,0,1,6,0,1,1,0,1,0,3,0,4,1,10,0,4.4572,3.2479,1,0,0,0,0,32,1,0,5,0,1
60,10,45,3,1,2,4,1,1,2,0,0,0,2,1,4,4,12,0,4.0846,2.3074,2,0,0,0,0,11,0,1,2,0,1
84,17,17,3,1,0,6,1,2,3,0,0,0,2,1,10,2,1,0,4.3117,3.4613,2,0,0,0,0,12,5,0,5,0,1
51,9,20,1,1,0,3,0,1,2,0,0,1,0,0,6,1,4,0,3.7475,3.2553,0,0,0,0,1,2,0,0,3,0,0
53,11,17,2,0,1,2,0,0,0,0,0,1,1,0,4,0,3,0,4.3049,3.4075,0,0,0,0,0,8,0,1,1,0,0
93,14,59,4,3,0,4,2,2,1,0,0,1,4,0,5,0,7,0,3.2501,3.1533,1,0,1,0,1,29,0,0,4,0,1
44,13,19,1,0,0,3,1,2,1,0,0,1,1,0,0,1,2,0,3.7177,2.7892,1,0,0,0,1,6,3,0,4,0,0
41,9,13,2,1,0,4,0,2,0,0,0,1,0,0,3,0,5,0,4.0705,3.1873,1,1,0,0,0,0,3,0,2,0,0
37,13,17,1,1,1,4,1,1,0,0,0,0,0,0,0,0,5,0,3.0217,2.8772,0,1,0,0,1,26,0,0,1,0,0
50,30,25,4,0,0,5,2,3,2,0,1,0,1,0,2,3,6,0,4.3148,4.2842,1,1,0,0,0,30,3,0,4,0,1
50,11,7,2,0,0,4,0,0,0,0,0,1,0,0,1,1,4,0,2.5716,3.1178,0,0,0,0,0,0,2,0,2,0,0
61,6,16,2,0,0,4,0,0,0,0,0,0,2,0,3,0,7,0,3.8326,2.7519,0,0,0,0,0,10,1,0,3,0,0
87,18,45,4,0,0,5,0,1,0,0,0,1,1,1,12,0,10,0,3.566,3.8866,0,0,0,0,1,31,3,0,2,0,1
62,14,4,2,0,0,2,0,2,3,0,0,1,2,1,2,0,3,0,3.3384,2.7208,0,0,0,0,0,28,2,0,2,0,0
62,8,1,2,1,0,4,1,0,0,0,0,1,1,0,6,0,5,0,4.3181,2.976,0,0,0,0,0,2,1,0,4,0,0
52,20,24,2,1,0,2,1,0,1,0,0,1,0,0,6,0,6,0,3.3011,3.5352,1,0,0,0,0,0,2,0,3,0,0
64,16,15,4,1,0,4,0,3,0,0,0,0,3,0,6,1,5,0,3.9853,2.0,3,0,0,0,0,20,3,0,4,0,1
73,10,21,2,1,0,2,1,1,0,0,0,0,1,0,4,2,5,0,4.023,1.8618,0,0,0,0,1,18,0,0,4,0,0
48,6,19,3,1,0,3,1,0,0,0,0,1,0,0,2,1,2,0,3.6069,3.1108,0,0,1,0,0,4,2,1,1,0,0
95,15,49,4,4,2,6,0,1,4,0,0,0,1,0,7,0,11,0,4.0671,3.9035,1,0,0,0,0,22,1,1,2,0,1
49,25,15,4,4,2,3,2,2,4,0,1,0,3,1,0,2,6,0,4.8153,3.6383,1,0,0,0,1,29,1,0,2,0,1
78,13,15,2,0,0,4,1,1,0,0,0,0,0,0,2,1,5,0,3.3265,3.293,0,0,0,0,1,0,0,0,2,0,0
52,9,21,2,0,0,3,0,0,2,0,0,1,1,0,5,0,4,0,3.1892,2.7942,0,0,0,0,0,22,0,0,3,0,0
46,10,28,1,0,0,2,0,0,1,0,0,1,1,0,0,2,4,0,3.9182,2.3317,0,1,0,0,0,2,0,0,2,0,0
35,14,16,2,1,0,4,0,1,0,0,0,1,0,0,4,0,1,0,4.5965,3.254,0,0,0,0,0,13,2,0,2,0,0
36,16,0,1,0,0,2,1,1,0,0,0,1,0,0,3,0,0,0,3.95,2.9711,0,0,0,0,0,9,2,0,3,0,0
103,16,26,3,1,0,3,1,1,0,0,1,0,1,0,3,4,7,0,3.9328,3.4669,2,0,0,0,1,11,4,0,4,0,1
40,12,15,3,0,0,2,0,2,0,0,0,0,0,0,2,1,3,0,3.5867,2.3437,0,0,0,0,0,4,2,0,2,0,0
43,6,23,1,0,0,3,1,1,0,0,1,0,0,0,0,0,6,0,3.3009,2.7415,0,0,0,0,0,8,0,1,3,0,0
38,31,43,3,1,0,6,1,2,2,0,0,0,3,0,11,2,11,1,3.4917,3.1334,1,0,0,1,1,35,0,1,6,0,1
89,24,43,3,4,0,4,0,2,0,0,0,0,1,0,8,0,7,0,4.8669,3.3565,1,0,1,0,1,26,1,0,3,0,1
46,17,10,2,1,0,2,1,1,1,0,0,0,1,0,0,0,4,0,3.4448,2.5951,0,0,0,0,0,5,2,0,2,0,0
67,9,21,1,1,0,5,0,0,1,0,0,1,1,1,0,0,4,0,3.5848,2.5738,0,0,0,0,0,16,1,0,3,0,0
65,8,27,3,2,0,6,1,3,0,0,0,1,2,1,8,1,6,0,4.7276,2.4445,3,1,0,0,0,13,3,0,5,1,1
88,20,18,2,0,1,7,2,0,0,1,0,0,2,0,7,0,5,0,4.4631,3.2741,0,0,0,0,0,0,2,0,4,0,1
24,10,14,2,0,0,4,0,0,1,0,0,1,0,0,1,2,5,0,4.2155,2.9311,0,0,0,0,0,16,1,0,3,0,0
56,21,27,1,2,0,4,0,3,0,0,0,1,1,0,5,1,3,0,3.3447,2.4196,0,0,0,0,1,9,2,0,2,0,0
89,33,27,3,0,1,4,0,2,3,0,0,1,4,1,4,2,6,0,4.3351,3.7945,0,0,1,0,0,23,2,0,4,0,1
88,21,43,3,2,0,5,1,2,2,0,0,0,2,0,9,2,12,0,3.824,3.2338,0,1,0,1,1,38,4,0,5,0,1
53,17,52,2,2,1,6,1,1,0,0,0,0,1,1,5,1,1,1,4.3811,3.843,1,0,0,0,1,23,2,1,6,0,1
60,12,13,2,0,1,2,0,2,2,0,0,1,0,0,3,1,5,0,3.4449,2.2793,0,0,0,0,0,5,0,0,2,0,0
58,10,7,1,0,0,2,1,1,0,0,0,1,0,0,0,0,3,0,2.9498,1.7445,1,0,0,0,0,2,0,0,3,0,0
56,24,32,5,4,0,4,2,1,1,0,0,1,1,1,2,3,15,0,4.8514,3.2552,0,0,0,0,1,30,4,0,5,0,1
73,19,33,5,0,2,7,0,2,0,0,0,0,1,0,10,2,7,0,3.8991,3.0491,3,0,0,0,0,32,2,1,3,0,1
46,6,19,2,0,0,3,0,0,1,0,0,1,1,0,2,1,4,0,3.5618,3.1342,0,0,0,0,1,12,2,0,2,0,0
81,20,5,4,0,0,3,1,0,1,0,0,0,0,1,9,4,2,1,4.0862,3.9073,2,0,0,1,1,21,5,1,6,0,1
18,10,9,3,1,0,3,0,1,1,0,0,1,2,0,4,0,2,0,2.977,3.2284,1,1,0,0,0,0,3,0,2,0,0
40,15,13,2,1,0,3,0,2,0,0,0,1,1,0,6,1,5,0,3.2306,3.4056,0,0,0,0,1,6,3,0,4,0,0
70,21,15,2,0,0,4,1,0,3,0,0,1,0,0,2,0,4,0,3.8322,2.651,0,0,0,0,0,15,2,0,2,0,0
42,12,37,4,2,1,5,2,1,1,0,0,1,2,1,9,3,6,0,4.2529,4.1308,1,0,0,0,1,48,3,1,3,0,1
107,23,16,4,0,1,4,1,0,1,0,0,1,3,0,14,2,11,1,4.3255,3.3687,1,0,0,0,0,35,1,1,5,0,1
15,16,7,1,0,0,2,0,0,1,0,0,1,1,1,5,0,1,0,3.2816,2.726,0,0,0,0,0,26,0,0,3,0,0
52,11,21,1,1,0,5,0,0,1,0,0,1,0,0,3,0,6,0,2.901,3.1439,0,1,0,0,0,0,3,0,4,0,0
37,17,3,1,0,0,5,0,2,0,0,0,1,1,0,0,0,0,0,3.4706,2.6401,0,0,0,0,0,14,0,0,2,0,0
27,10,11,2,0,0,4,0,1,3,0,0,1,0,0,2,1,2,0,2.9184,3.5337,0,0,0,0,0,14,2,0,2,0,0
89,15,48,3,1,2,6,0,1,3,0,0,1,2,0,3,0,9,0,4.2569,3.304,2,0,0,0,1,70,2,0,5,0,1
34,20,20,2,3,2,5,1,2,2,1,0,1,3,0,17,1,8,0,3.7018,3.2253,1,0,0,0,1,29,3,1,4,0,1
69,11,7,2,0,0,2,0,0,0,0,0,1,0,0,6,1,5,0,4.1985,2.8332,0,0,0,0,0,30,1,0,1,0,0
52,17,14,2,0,0,3,0,0,0,0,0,1,0,0,7,0,6,0,4.0924,3.0705,0,0,0,0,0,23,0,0,3,0,0
45,14,12,2,0,0,3,0,0,1,0,1,1,0,0,2,1,4,0,3.0379,2.3623,0,0,1,0,0,0,1,0,3,0,0
68,12,14,2,0,0,2,0,0,1,0,0,1,0,0,0,0,4,0,3.189,2.4749,0,0,0,0,0,14,0,0,3,0,0
39,17,13,2,2,0,4,1,1,0,0,0,1,0,0,4,0,7,0,4.1769,2.6795,0,0,0,0,0,25,0,0,3,0,0
55,33,19,2,0,0,5,1,2,0,0,1,0,1,1,6,2,10,0,4.6929,3.4058,2,0,0,0,1,27,0,0,2,0,1
18,11,26,2,0,0,2,0,0,0,0,0,1,0,0,5,0,5,0,3.2101,2.53,0,0,0,0,0,0,1,0,3,0,0
