url_length,domain_length,path_length,num_dots,num_hyphens,num_underscores,num_slashes,num_query_marks,num_ampersands,num_equals,has_at_symbol,has_ip_address,uses_https,num_subdomains,has_suspicious_tld,num_digits,num_digits_domain,num_special_chars,has_port,url_entropy,domain_entropy,num_suspicious_keywords,is_shortened,path_double_slash,has_redirect,domain_has_numbers,query_length,num_query_params,has_fragment,url_depth,label
51,19,25,5,0,0,3,0,0,0,0,0,0,0,0,2,0,4,0,4.364,3.7216,0,0,0,0,0,0,0,0,2,1
47,11,29,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4.1774,3.0958,0,0,0,0,0,0,0,0,3,1
45,12,26,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4.2356,3.4183,0,0,0,0,0,0,0,0,4,1
52,19,26,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4.1883,3.7871,0,0,0,0,0,0,0,0,4,1
65,22,36,2,0,0,5,0,0,0,0,0,0,0,0,2,0,1,0,4.6894,3.4474,0,0,0,0,0,0,0,0,5,1
40,18,15,1,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,4.1251,3.3083,0,0,0,0,0,0,0,0,2,1
78,17,53,2,0,0,4,0,0,0,0,0,1,0,0,20,0,0,0,4.6899,3.1751,2,0,0,0,0,0,0,0,4,1
50,16,27,3,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,4.3742,3.5778,0,0,0,0,0,0,0,0,3,1
21,6,7,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,3.8802,1.9183,0,1,0,0,0,0,0,0,1,1
67,16,44,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4.0677,3.1556,0,0,0,0,0,0,0,0,6,1
47,22,18,2,0,0,4,0,0,0,0,0,0,1,0,6,3,0,0,4.3093,3.6635,0,0,0,0,0,0,0,0,3,1
42,20,15,3,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4.2398,3.6219,2,0,0,0,0,0,0,0,2,1
34,19,7,2,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,3.9513,3.4316,0,0,0,0,0,0,0,0,2,1
36,13,16,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3.9959,3.2389,1,0,0,0,0,0,0,0,1,1
86,16,63,3,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,4.2075,3.0306,0,1,1,0,0,0,0,0,9,1
39,16,16,3,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,4.0604,3.2806,0,0,0,0,0,0,0,0,2,1
52,17,28,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,4.3422,3.7345,0,0,0,0,0,0,0,0,3,1
18,10,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.4613,3.1219,0,0,0,0,0,0,0,0,0,1
55,29,19,3,3,0,2,0,0,0,0,0,0,1,0,2,2,0,0,4.3314,4.1423,1,0,0,0,1,0,0,0,2,1
136,85,44,6,0,0,2,0,0,0,0,0,0,4,0,38,18,0,0,4.8795,4.6991,2,0,0,0,0,0,0,0,2,1
58,14,37,2,0,0,3,0,0,0,0,0,0,1,0,25,0,0,0,4.3564,3.182,0,0,0,0,0,0,0,0,2,1
44,25,12,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4.1358,3.8333,0,0,0,0,0,0,0,0,2,1
86,20,59,2,0,0,4,0,0,0,0,0,0,0,0,23,0,0,0,4.7306,3.6842,1,0,0,0,0,0,0,0,4,1
58,14,37,2,0,0,3,0,0,0,0,0,0,1,0,25,0,0,0,4.509,3.182,0,0,0,0,0,0,0,0,2,1
34,10,17,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4.0545,2.9219,0,0,0,0,0,0,0,0,2,1
63,10,46,3,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,4.3742,2.4464,1,0,0,0,0,0,0,0,6,1
83,15,61,4,1,0,5,0,0,0,0,0,0,0,0,21,0,0,0,4.7776,3.5069,0,0,0,0,0,0,0,0,4,1
83,15,61,4,1,0,5,0,0,0,0,0,0,0,0,21,0,0,0,4.831,3.5069,0,0,0,0,0,0,0,0,4,1
70,11,52,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4.3699,3.2776,0,0,0,0,0,0,0,0,6,1
51,23,21,5,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,4.0547,3.6425,0,0,0,0,0,0,0,0,2,1
74,19,48,1,0,0,3,0,0,0,0,0,0,0,0,20,0,0,0,4.6492,3.4714,0,0,0,0,0,0,0,0,2,1
59,18,34,2,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,4.0979,3.4194,1,0,0,0,0,0,0,0,4,1
81,53,21,5,2,0,3,0,0,0,0,0,0,4,1,3,0,0,0,4.4622,4.1781,1,0,0,0,0,0,0,0,3,1
67,15,45,3,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,4.0123,3.3736,0,0,0,0,0,0,0,0,5,1
41,15,19,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4.0156,3.1899,1,0,0,0,0,0,0,0,2,1
47,32,8,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,4.358,3.7539,0,0,0,0,0,0,0,0,2,1
68,24,37,3,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,4.3431,3.5425,1,0,0,0,0,0,0,0,4,1
68,19,42,2,0,0,3,0,0,0,0,0,0,1,0,24,1,0,0,4.7199,3.6421,0,0,0,0,0,0,0,0,2,1
70,24,39,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4.3804,3.7202,2,0,0,0,0,0,0,0,4,1
72,24,41,2,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,4.5388,3.7202,2,0,0,0,0,0,0,0,4,1
56,10,39,2,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,4.2809,2.8464,0,0,0,0,0,0,0,0,6,1
55,10,38,2,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,4.2927,2.8464,0,0,0,0,0,0,0,0,6,1
64,16,41,2,0,0,3,0,0,0,0,0,0,1,0,24,0,2,0,4.5413,2.9835,0,0,0,0,0,0,0,0,2,1
39,12,20,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4.0066,3.2516,0,0,0,0,0,0,0,0,2,1
79,19,53,3,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,4.2607,3.6819,3,0,0,0,0,0,0,0,5,1
79,19,53,3,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,4.2607,3.6819,3,0,0,0,0,0,0,0,5,1
33,10,16,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3.9802,2.9219,0,0,0,0,0,0,0,0,2,1
40,13,19,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,3.9628,3.1808,0,0,0,0,0,0,0,0,2,1
65,30,28,4,1,2,3,0,0,0,0,0,0,2,0,10,6,2,0,4.7455,4.0696,1,0,0,0,0,0,0,0,3,1
41,19,15,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,4.1411,3.6163,0,0,0,0,0,0,0,0,2,1
63,10,46,3,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,4.3742,2.4464,1,0,0,0,0,0,0,0,6,1
74,19,48,1,0,0,3,0,0,0,0,0,0,0,0,19,0,0,0,4.4816,3.4714,0,0,0,0,0,0,0,0,2,1
69,19,43,1,0,0,3,0,0,0,0,0,0,0,0,16,0,0,0,4.5301,3.4714,0,0,0,0,0,0,0,0,2,1
61,21,33,2,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,4.3906,3.749,1,0,0,0,0,0,0,0,3,1
60,16,37,3,0,0,4,0,0,0,0,0,0,1,0,1,1,0,0,4.2006,3.25,0,0,0,0,0,0,0,0,4,1
49,12,30,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4.0962,3.2516,0,0,0,0,0,0,0,0,4,1
56,19,30,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4.2539,3.5369,0,0,0,0,0,0,0,0,3,1
52,23,21,2,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,4.1025,3.2034,0,0,0,0,0,0,0,0,3,1
36,17,12,3,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,4.0305,3.2928,1,0,0,0,0,0,0,0,1,1
56,10,39,2,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,4.2809,2.8464,0,0,0,0,0,0,0,0,6,1
56,10,39,2,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,4.2809,2.8464,0,0,0,0,0,0,0,0,6,1
61,13,41,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4.3792,3.1808,0,0,0,0,0,0,0,0,5,1
51,15,29,3,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,4.3339,3.3736,1,0,0,0,0,0,0,0,5,1
38,20,11,2,1,0,3,0,0,0,0,0,0,1,0,7,6,0,0,4.2383,3.7842,0,0,0,0,1,0,0,0,2,1
43,28,8,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4.2755,3.6245,0,0,0,0,0,0,0,0,2,1
37,20,10,2,1,0,3,0,0,0,0,0,0,1,0,7,6,0,0,4.2603,3.7842,0,0,0,0,1,0,0,0,2,1
37,11,19,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4.0131,3.0958,1,0,0,0,0,0,0,0,2,1
84,11,66,3,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4.3276,3.2776,0,0,0,0,0,0,0,0,7,1
21,7,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5178,2.8074,0,0,0,0,0,0,0,0,1,1
79,20,52,2,0,0,3,0,0,0,0,0,0,0,0,16,0,0,0,4.5842,3.4087,1,0,0,0,0,0,0,0,2,1
79,20,52,2,0,0,3,0,0,0,0,0,0,0,0,16,0,0,0,4.5385,3.4087,1,0,0,0,0,0,0,0,2,1
79,20,52,2,0,0,3,0,0,0,0,0,0,0,0,19,0,0,0,4.6309,3.4087,1,0,0,0,0,0,0,0,2,1
49,7,34,1,0,0,2,0,0,0,0,0,1,0,0,5,1,1,0,4.8318,2.8074,0,0,0,0,1,0,0,0,2,1
63,16,40,2,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,4.36,3.75,0,0,0,0,0,0,0,0,5,1
49,27,14,3,1,0,2,0,0,0,0,0,1,1,0,3,3,0,0,3.9435,3.8562,0,0,0,0,0,0,0,0,2,1
61,13,40,2,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,3.8798,2.8074,0,0,0,0,0,0,0,0,4,1
109,32,70,3,0,0,5,0,0,0,0,0,0,1,0,3,0,0,0,4.3178,3.8667,3,0,0,0,0,0,0,0,5,1
41,14,19,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,4.0043,3.5216,0,0,0,0,0,0,0,0,2,1
43,26,10,4,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,4.0186,3.5176,0,0,0,0,0,0,0,0,1,1
92,12,73,2,0,0,6,0,0,0,0,0,0,0,0,25,0,0,0,4.7027,3.2516,0,0,0,0,0,0,0,0,6,1
72,14,51,1,0,0,4,0,0,0,0,0,0,0,0,20,0,0,0,4.6488,3.182,0,0,0,0,0,0,0,0,3,1
60,22,31,1,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,4.7314,3.5383,0,1,0,0,0,0,0,0,3,1
68,12,49,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4.2475,3.2516,0,0,0,0,0,0,0,0,6,1
64,16,41,2,0,0,3,0,0,0,0,0,0,1,0,21,0,2,0,4.672,2.9835,0,0,0,0,0,0,0,0,2,1
39,21,11,3,1,0,1,0,0,0,0,0,0,1,0,4,4,0,0,4.3555,3.6538,0,0,0,0,1,0,0,0,1,1
84,12,64,1,0,0,7,0,0,0,0,0,1,0,0,23,0,0,0,4.6341,3.085,0,0,0,0,0,0,0,0,6,1
144,13,123,2,1,0,11,0,0,0,0,0,1,0,0,21,0,0,0,4.7123,3.0851,1,0,0,0,0,0,0,0,11,1
49,21,21,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,4.3058,3.2961,1,0,0,0,0,0,0,0,3,1
33,21,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3.9196,3.3633,0,0,0,0,0,0,0,0,1,1
54,9,38,1,0,0,4,0,0,0,0,0,0,0,0,22,0,0,0,4.3449,3.1699,0,0,0,0,0,0,0,0,3,1
73,30,36,1,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,4.2616,3.5078,0,0,0,0,0,0,0,0,4,1
38,9,22,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3.8431,3.1699,1,0,0,0,0,0,0,0,3,1
34,16,11,1,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,4.2532,3.5,0,0,0,0,0,0,0,0,2,1
92,21,64,1,0,0,6,0,0,0,0,0,0,0,0,18,0,0,0,4.6707,3.6897,0,0,0,0,0,0,0,0,5,1
92,21,64,1,0,0,6,0,0,0,0,0,0,0,0,18,0,0,0,4.6465,3.6897,0,0,0,0,0,0,0,0,5,1
92,21,64,1,0,0,6,0,0,0,0,0,0,0,0,19,0,0,0,4.747,3.6897,0,0,0,0,0,0,0,0,5,1
92,21,64,1,0,0,6,0,0,0,0,0,0,0,0,16,0,0,0,4.5703,3.6897,0,0,0,0,0,0,0,0,5,1
42,18,17,1,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,4.3773,3.3083,0,0,0,0,0,0,0,0,2,1
92,21,64,1,0,0,6,0,0,0,0,0,0,0,0,15,0,0,0,4.689,3.6897,0,0,0,0,0,0,0,0,5,1
92,21,64,1,0,0,6,0,0,0,0,0,0,0,0,21,0,0,0,4.7745,3.6897,0,0,0,0,0,0,0,0,5,1
49,17,25,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,4.3037,3.4548,2,0,0,0,0,0,0,0,3,1
125,103,15,14,1,2,1,0,0,0,0,0,0,12,0,5,5,2,0,4.4977,4.3987,0,0,0,0,0,0,0,0,1,1
40,19,14,2,0,0,4,0,0,0,0,0,0,1,0,2,0,0,0,3.9776,3.4714,0,1,0,0,0,0,0,0,3,1
45,15,23,2,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,3.9273,3.3232,0,0,0,0,0,0,0,0,3,1
60,52,1,6,0,0,1,0,0,0,0,0,0,5,0,1,1,0,0,3.9522,3.7287,1,0,0,0,0,0,0,0,0,1
95,32,55,3,0,0,3,0,0,0,0,0,1,1,0,7,6,7,0,4.6268,4.2028,0,0,0,0,1,0,0,0,3,1
48,21,20,2,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,4.0561,3.7257,0,0,0,0,0,0,0,0,3,1
52,12,33,2,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,4.1523,3.085,0,0,0,0,0,0,0,0,3,1
27,15,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3.6899,3.3736,0,0,0,0,0,0,0,0,1,1
39,21,11,3,1,0,1,0,0,0,0,0,0,1,0,4,4,0,0,4.2849,3.5226,0,0,0,0,1,0,0,0,1,1
39,21,11,3,1,0,1,0,0,0,0,0,0,1,0,4,4,0,0,4.4068,3.749,0,0,0,0,1,0,0,0,1,1
59,13,39,7,0,0,3,0,0,0,0,1,0,2,0,10,10,0,0,4.5175,2.6032,0,0,0,0,1,0,0,0,3,1
336,24,305,2,0,4,2,0,0,0,0,0,0,1,0,40,0,4,0,5.8362,3.7202,1,0,0,0,0,0,0,0,2,1
40,15,18,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4.0751,3.6402,0,0,0,0,0,0,0,0,2,1
41,18,15,3,0,0,2,0,0,0,0,0,1,1,0,1,1,0,0,3.9668,3.2391,0,0,0,0,1,0,0,0,2,1
56,26,23,3,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,4.1573,3.5326,0,1,0,0,0,0,0,0,3,1
44,24,13,2,0,0,3,0,0,0,0,0,0,1,0,3,0,1,0,4.261,3.4702,0,0,0,0,0,0,0,0,2,1
21,6,7,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.7849,1.9183,0,1,0,0,0,0,0,0,1,1
21,6,8,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3.8442,2.585,0,1,0,0,0,0,0,0,1,1
36,15,14,1,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,3.8638,3.3736,0,1,0,0,0,0,0,0,3,1
69,17,45,2,0,1,7,0,0,0,0,0,0,0,0,1,0,1,0,4.41,3.9698,0,0,0,0,0,0,0,0,7,1
34,19,7,3,0,0,1,0,0,0,0,0,1,1,0,4,4,0,0,3.962,3.5111,0,0,0,0,1,0,0,0,1,1
41,27,7,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4.15,3.9582,0,0,0,0,0,0,0,0,1,1
39,25,7,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3.9553,3.7035,0,0,0,0,0,0,0,0,1,1
27,11,8,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,3.9582,3.4594,0,1,0,0,0,0,0,0,1,1
70,28,35,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4.116,3.5027,0,0,0,0,0,0,0,0,4,1
81,66,8,8,3,0,3,0,0,0,0,0,0,7,0,4,4,0,0,4.4163,4.2027,2,0,0,0,0,0,0,0,2,1
28,14,7,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3.709,3.182,0,0,0,0,0,0,0,0,1,1
26,11,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.2099,3.4594,0,1,0,0,0,0,0,0,1,1
57,33,17,2,0,0,3,0,0,0,0,0,0,1,0,2,2,0,0,4.2144,3.9455,0,0,0,0,1,0,0,0,2,1
26,11,8,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,4.1039,3.4594,0,1,0,0,0,0,0,0,1,1
43,16,20,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3.8858,3.375,0,0,0,0,0,0,0,0,1,1
19,9,3,2,0,0,2,0,0,0,0,0,0,1,0,3,3,0,0,3.3006,2.7255,0,0,0,0,1,0,0,0,1,1
61,26,28,2,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,4.4647,3.5945,0,0,0,0,0,0,0,0,2,1
64,17,40,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,4.2897,3.0286,0,0,0,0,0,0,0,0,3,1
40,19,14,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.9348,3.3661,0,1,0,0,0,0,0,0,1,1
53,14,32,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4.2863,3.2359,1,0,0,0,0,0,0,0,3,1
48,17,24,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4.1497,3.1307,1,0,0,0,0,0,0,0,3,1
52,15,30,3,0,0,3,0,0,0,0,0,0,1,0,4,0,2,0,4.2986,3.3736,0,0,0,0,0,0,0,0,3,1
72,9,56,4,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,4.065,2.6416,1,0,0,0,0,0,0,0,5,1
44,26,11,3,2,0,1,0,0,0,0,0,0,1,0,4,4,0,0,4.4534,3.9022,0,0,0,0,1,0,0,0,1,1
48,29,12,2,0,0,2,0,0,0,0,0,0,1,0,4,3,0,0,4.2691,3.8539,0,0,0,0,1,0,0,0,1,1
51,21,23,3,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4.0542,3.4633,0,0,0,0,0,0,0,0,2,1
33,10,16,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3.8391,3.3219,0,0,0,0,0,0,0,0,2,1
34,10,17,2,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,4.1829,3.1219,0,0,0,0,0,0,0,0,1,1
42,24,11,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0284,3.6887,2,0,0,0,0,0,0,0,1,1
54,24,23,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.3218,3.6887,2,0,0,0,0,0,0,0,1,1
22,14,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7888,3.2359,1,0,0,0,0,0,0,0,0,1
22,14,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7888,3.2359,1,0,0,0,0,0,0,0,0,1
77,26,44,2,0,0,4,0,0,0,0,0,0,1,0,19,0,0,0,4.6546,3.8253,0,0,0,0,0,0,0,0,3,1
53,13,33,2,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,4.2462,3.3927,0,0,0,0,0,0,0,0,3,1
73,30,36,1,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,4.2616,3.5078,0,0,0,0,0,0,0,0,4,1
73,30,36,1,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,4.2616,3.5078,0,0,0,0,0,0,0,0,4,1
51,21,23,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4.1667,3.4992,0,0,0,0,0,0,0,0,3,1
57,11,39,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4.2024,3.4594,0,0,0,0,0,0,0,0,5,1
47,21,19,4,0,0,2,0,0,0,0,0,0,2,0,6,0,0,0,4.3149,3.5585,0,0,0,0,0,0,0,0,2,1
32,15,10,3,0,0,1,0,0,0,0,0,0,1,0,5,3,0,0,3.8431,3.3736,0,0,0,0,1,0,0,0,1,1
49,20,22,2,0,0,1,0,0,0,0,0,0,1,0,5,5,0,0,4.4356,3.6842,2,0,0,0,1,0,0,0,1,1
69,32,30,3,1,0,1,0,0,0,0,0,0,1,0,3,3,0,0,4.2837,3.8636,1,0,0,0,1,0,0,0,1,1
25,12,6,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,3.8635,3.1887,0,0,0,0,0,0,0,0,1,1
45,10,28,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,3.7619,2.5219,0,0,0,0,0,0,0,0,3,1
72,14,50,1,0,0,4,0,0,0,0,0,1,0,0,20,0,0,0,4.5254,3.2359,0,0,0,0,0,0,0,0,3,1
57,20,30,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4.302,3.4464,0,0,0,0,0,0,0,0,2,1
77,11,59,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4.2855,3.4594,1,0,0,0,0,0,0,0,4,1
77,28,42,2,1,0,3,0,0,0,0,0,0,1,0,24,0,0,0,4.8349,3.8658,0,0,0,0,0,0,0,0,2,1
40,24,9,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4.2964,3.7679,0,0,0,0,0,0,0,0,1,1
37,18,12,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4.0033,3.4194,0,0,0,0,0,0,0,0,2,1
66,15,44,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4.3265,3.5069,0,1,0,0,0,0,0,0,6,1
72,14,51,1,0,0,4,0,0,0,0,0,0,0,0,23,0,0,0,4.6451,3.182,0,0,0,0,0,0,0,0,3,1
39,12,20,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,4.1823,3.4183,0,0,0,0,1,0,0,0,2,1
44,15,22,2,0,0,5,0,0,0,0,0,0,1,0,2,0,1,0,4.5068,3.3736,0,1,0,0,0,0,0,0,4,1
50,32,11,3,2,0,1,0,0,0,0,0,0,1,0,4,4,0,0,4.5533,4.1136,0,0,0,0,1,0,0,0,1,1
39,21,11,3,1,0,1,0,0,0,0,0,0,1,0,4,4,0,0,4.4068,3.749,0,0,0,0,1,0,0,0,1,1
60,23,30,3,1,0,1,0,0,0,0,0,0,1,0,4,4,0,0,4.3978,3.7951,1,0,0,0,1,0,0,0,1,1
29,16,6,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.9002,3.625,0,0,0,0,0,0,0,0,1,1
37,16,14,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3.9183,3.625,0,0,0,0,0,0,0,0,2,1
75,16,52,3,1,0,3,0,0,0,0,0,0,1,0,22,0,0,0,4.9067,3.3278,1,0,0,0,0,0,0,0,3,1
53,12,34,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3.9968,3.085,0,0,0,0,0,0,0,0,5,1
45,21,17,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4.1255,3.6897,0,0,0,0,0,0,0,0,2,1
42,15,20,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3.9488,2.8226,0,0,0,0,0,0,0,0,3,1
36,18,11,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3.9093,3.4194,0,0,0,0,0,0,0,0,1,1
63,27,29,3,0,0,6,0,0,0,0,0,0,2,0,3,0,0,0,4.2585,3.4262,1,0,0,0,0,0,0,0,5,1
38,10,20,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,4.0632,3.1219,0,0,0,0,0,0,0,0,2,1
39,19,13,3,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,4.1217,3.4316,0,0,0,0,0,0,0,0,2,1
35,19,9,3,1,0,1,0,0,0,0,0,0,1,0,5,4,0,0,3.9469,3.7216,0,0,0,0,1,0,0,0,1,1
58,11,40,3,0,1,5,0,0,0,0,0,0,1,0,1,0,1,0,4.129,2.8454,0,0,0,0,0,0,0,0,5,1
52,12,32,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,4.0613,3.2516,1,0,0,0,0,0,0,0,3,1
45,13,25,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4.1278,3.1808,1,0,0,0,0,0,0,0,2,1
108,21,80,4,0,4,6,0,0,0,0,0,0,2,0,6,0,4,0,4.6639,3.368,3,0,0,0,0,0,0,0,6,1
81,37,37,4,0,0,3,0,0,0,0,0,0,1,0,32,20,0,0,4.6011,4.0131,1,0,0,0,1,0,0,0,3,1
86,25,54,3,0,0,4,0,0,0,0,0,0,1,0,22,0,0,0,4.7047,3.7337,0,0,0,0,0,0,0,0,4,1
21,6,8,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3.9395,2.585,0,1,0,0,0,0,0,0,1,1
38,19,12,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,3.9881,3.4714,0,0,0,0,0,0,0,0,2,1
59,20,32,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4.1073,3.3087,1,0,0,0,0,0,0,0,3,1
41,27,6,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,4.1531,3.7542,0,0,0,0,0,0,0,0,2,1
34,15,12,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3.8781,3.3736,0,0,0,0,0,0,0,0,2,1
182,22,153,2,0,0,5,0,0,0,0,0,0,1,0,56,0,0,0,4.4057,3.6412,1,0,0,0,0,0,0,0,4,1
39,21,11,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4.0317,3.7849,0,0,0,0,0,0,0,0,2,1
36,13,16,4,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,3.8984,2.9689,0,0,0,0,0,0,0,0,2,1
30,11,12,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.6566,2.5503,1,0,0,0,0,0,0,0,1,1
81,9,64,1,0,0,6,0,0,0,0,0,1,0,0,23,0,0,0,4.6234,2.9477,0,0,0,0,0,0,0,0,5,1
85,29,49,2,0,0,6,0,0,0,0,0,0,0,0,2,0,1,0,4.6572,3.4661,0,0,0,0,0,0,0,0,6,1
85,29,49,2,0,0,6,0,0,0,0,0,0,0,0,2,0,1,0,4.6572,3.4661,0,0,0,0,0,0,0,0,6,1
